,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-02-19,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-20,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-21,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-22,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-23,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-24,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-25,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-26,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-27,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-28,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-29,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2020-03-01,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0
2020-03-02,0,0,0,1,0,21,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0
2020-03-03,0,0,0,1,0,25,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,27,0,0,0
2020-03-04,0,0,0,1,0,35,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,10,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,39,0,0,0
2020-03-05,0,0,0,1,0,51,2,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,1,0,0,1,2,2,0,21,1,0,0,0,0,3,0,0,2,0,0,1,3,0,0,0,0,70,0,0,0
2020-03-06,0,0,0,2,0,59,8,0,0,0,3,3,0,0,0,5,1,0,0,1,0,0,3,28,0,1,0,1,0,1,2,2,2,0,24,2,0,0,0,0,3,2,0,2,0,0,1,4,0,0,0,0,78,0,0,0
2020-03-07,0,0,0,4,0,81,8,0,0,0,7,5,0,1,0,6,1,0,0,1,0,0,3,72,0,1,0,1,0,1,2,2,4,0,76,2,0,0,0,1,6,2,0,3,2,0,1,8,1,0,0,0,102,0,0,0
2020-03-08,0,0,0,4,0,95,8,0,0,0,10,5,0,1,0,7,2,0,1,1,0,0,5,91,0,1,0,2,0,1,4,4,5,0,105,2,0,0,0,1,14,6,0,3,2,0,3,11,1,1,0,2,122,0,0,0
2020-03-09,0,0,0,4,0,101,12,0,0,0,13,10,0,1,0,7,3,3,1,4,0,0,5,96,0,2,0,2,0,3,4,4,5,0,138,7,0,0,0,1,14,7,0,3,3,0,3,13,1,1,0,2,122,0,0,0
2020-03-10,0,0,0,6,0,144,17,1,0,0,15,17,0,3,0,12,6,8,1,5,0,0,8,110,0,2,0,2,0,3,4,4,15,0,152,7,0,0,3,2,14,12,0,3,7,0,3,16,2,1,0,8,167,0,3,0
2020-03-11,3,0,0,9,0,178,34,3,1,0,24,23,0,2,0,25,11,13,1,8,5,0,9,132,2,5,0,2,0,5,7,5,23,3,216,9,0,0,4,2,19,16,0,5,10,8,9,21,3,1,0,9,282,0,4,0
2020-03-12,4,0,0,9,0,221,49,5,1,0,30,31,0,2,0,32,13,14,4,10,19,1,12,161,3,9,1,2,0,10,10,6,29,5,296,17,1,0,5,3,24,22,0,3,7,7,18,27,3,2,0,12,442,0,8,1
2020-03-13,8,1,0,9,9,281,78,11,4,0,50,42,0,2,1,46,13,17,6,14,29,3,18,222,24,14,6,6,1,14,18,6,49,10,379,22,1,0,12,3,30,41,0,12,8,8,26,44,9,2,0,27,568,0,19,1
2020-03-14,15,1,0,12,12,372,103,23,6,0,76,73,0,4,2,64,16,17,8,16,77,3,27,295,36,21,6,7,5,18,20,7,69,13,557,32,1,0,26,4,36,47,0,20,19,8,32,60,10,5,0,37,642,0,27,2
2020-03-15,28,1,0,12,3,373,136,24,6,0,100,99,0,6,4,66,20,18,8,18,87,2,24,363,45,21,6,8,6,17,20,7,72,13,633,33,1,0,30,4,36,47,0,20,19,8,32,64,18,5,0,37,603,0,28,2
2020-03-16,36,1,0,18,3,557,161,41,8,22,101,121,3,8,4,83,25,23,11,21,115,17,42,512,76,53,12,13,6,18,45,17,176,21,961,39,1,0,50,10,39,79,5,21,30,10,52,85,28,12,1,49,779,0,48,2
2020-03-17,51,4,0,20,3,700,183,68,16,22,190,146,3,10,8,161,30,23,18,26,196,26,60,760,90,59,21,22,8,23,55,26,250,23,1407,62,3,0,67,17,66,112,5,23,47,11,74,111,39,12,2,67,955,0,73,11
2020-03-18,61,9,0,27,4,831,216,96,19,31,306,197,5,15,9,272,38,38,22,28,257,35,85,1019,159,77,34,35,10,24,55,37,397,28,2507,104,6,0,89,17,75,155,5,33,60,11,100,197,47,13,2,79,1022,1,111,16
2020-03-19,88,12,0,45,62,1009,278,159,30,40,432,287,12,25,23,422,60,44,35,50,392,52,107,1297,314,89,50,58,11,29,95,42,741,35,4221,152,19,0,119,44,88,206,5,44,80,14,154,306,62,22,3,103,1374,2,159,18
2020-03-20,115,15,0,68,100,1243,364,194,39,71,564,485,14,36,36,585,86,45,48,64,537,56,149,1684,471,113,80,103,20,37,161,53,890,42,7660,208,26,0,173,49,114,311,14,54,126,14,223,429,95,29,3,123,1524,8,219,21
2020-03-21,149,16,0,104,122,1412,475,194,45,98,763,555,15,36,42,753,128,69,57,87,763,70,193,2006,625,134,140,118,27,38,161,61,1327,55,10410,287,28,0,247,53,137,399,21,66,174,14,304,582,118,49,6,157,1793,12,282,23
2020-03-22,180,26,0,152,165,1651,595,327,56,102,1004,621,27,53,42,1049,204,90,65,103,837,89,244,2292,1131,167,207,165,34,51,190,73,1914,57,15191,325,28,0,356,67,161,509,23,83,196,21,393,643,162,52,6,220,1997,16,381,26
2020-03-23,224,39,0,235,192,2113,723,415,68,120,1227,772,29,56,68,1285,270,105,84,123,1172,107,290,2900,1454,234,249,275,34,51,245,101,2844,83,20884,423,30,0,443,81,191,698,31,106,298,28,614,764,257,75,7,254,2221,16,425,26
2020-03-24,298,43,0,326,219,2542,912,618,104,141,1412,1026,32,90,81,1537,368,124,100,162,1388,118,349,3618,1942,261,320,348,51,66,278,101,3675,100,25681,544,36,0,567,106,210,946,39,124,342,30,772,968,298,95,17,293,2328,22,481,29
2020-03-25,472,50,0,401,280,3009,1087,875,119,187,1682,1247,37,91,91,1865,477,146,134,197,1795,142,425,4366,2468,286,377,446,65,71,323,108,4402,113,30841,661,45,0,704,164,266,1260,51,132,424,41,916,1248,340,125,17,396,2591,39,621,44
2020-03-26,574,64,0,508,335,3910,1430,1012,130,231,2357,1525,45,95,146,2538,645,179,172,247,2304,155,583,5301,3032,344,485,657,90,74,420,137,6876,113,37397,791,51,0,868,248,316,1795,64,165,424,46,1097,1563,396,158,17,466,3207,52,728,53
2020-03-27,684,75,0,665,381,4679,1738,1291,163,271,2900,2000,51,106,205,3024,979,235,206,301,2744,168,775,6242,3848,396,579,834,109,82,536,158,8825,136,44701,963,68,0,1137,322,416,2345,79,203,542,58,1318,1937,472,184,19,607,3477,76,926,70
2020-03-28,801,92,0,773,409,5110,2061,1524,214,304,3763,2366,55,149,234,3491,1233,298,266,380,3315,211,995,6899,4890,441,663,977,129,96,626,187,11124,208,52400,1105,94,0,1406,377,479,2845,100,239,660,68,1511,2455,602,211,22,740,4030,96,1055,82
2020-03-29,880,111,0,919,426,5863,2308,1993,232,342,4246,2651,56,149,281,4596,1513,336,330,438,3540,253,1239,7422,5753,503,759,1067,154,108,920,214,13386,237,59648,1234,98,0,1653,429,548,3432,127,294,774,90,1720,2792,720,235,23,890,4465,113,1164,86
2020-03-30,1001,119,0,1157,473,7155,2627,2571,264,401,5473,2808,58,175,340,5056,1786,424,372,479,4025,275,1413,8660,6803,576,847,1415,171,145,1012,314,16636,237,66663,1426,109,2,1933,481,606,4155,174,408,925,101,1917,3173,798,256,30,1020,4923,145,1230,94
2020-03-31,1063,129,0,1289,523,8233,2966,3128,319,495,6741,3929,69,204,515,5994,2158,497,434,628,5237,303,1660,9924,7951,629,937,1674,198,172,1114,357,18696,315,75853,1578,122,2,2199,568,690,4963,239,488,1083,108,2391,3809,888,293,30,1249,5432,162,1412,109
2020-04-01,1175,142,0,1413,584,9431,3342,3557,368,586,6956,4638,77,224,566,6980,2564,547,485,632,6424,303,1986,11263,9717,689,1073,1924,208,210,1279,367,22255,327,90377,1855,142,2,2547,721,736,6036,286,566,1293,129,2933,4309,888,321,30,1483,5608,191,1556,130
2020-04-02,1371,150,0,1596,643,10809,3728,3824,393,653,9008,5348,82,256,776,7695,3038,614,553,770,9149,376,2331,12542,11230,742,1177,2140,241,246,1463,479,25590,373,100780,2093,159,6,2901,881,826,7285,316,645,1554,165,3013,4984,1086,338,30,1706,6389,216,1748,150
2020-04-03,1606,161,0,1769,704,12044,4173,4914,450,757,10268,5831,84,319,891,8904,3437,699,629,770,10297,432,2758,14028,13221,788,1358,2277,243,279,1514,479,29895,490,111455,2380,173,8,3312,990,899,8599,316,711,1700,187,3067,5755,1248,389,37,2012,6846,237,2012,162
2020-04-04,1727,172,0,2019,743,12839,4565,5276,593,902,11537,6160,93,351,1022,10357,3953,787,698,917,12496,456,3125,15191,14735,865,1455,2629,265,321,1742,540,34124,506,121705,2635,186,8,3739,1161,899,10469,452,806,1917,212,3322,6596,1428,461,40,2407,7247,282,2030,187
2020-04-05,1905,187,0,2269,837,15035,4950,5675,673,1002,12350,6647,112,371,1078,11259,4411,869,751,955,13010,470,3617,16172,16268,935,1638,2718,286,364,1855,621,37505,624,132700,2891,207,8,4043,1254,1068,11632,475,922,2049,240,3633,7243,1601,512,42,2640,7825,324,2320,197
2020-04-06,2079,193,0,2460,875,16041,5183,6906,783,1097,13324,7314,113,387,1101,12262,4956,946,849,955,14867,499,4045,18103,17820,986,1738,3147,299,417,1953,715,41090,686,142561,3153,225,8,4453,1329,1068,13167,513,1082,2232,288,3802,8108,1678,543,43,2878,8311,345,2449,210
2020-04-07,2308,215,0,2575,946,17369,5429,7781,928,1211,14545,8822,121,410,1170,13553,5510,1046,912,1149,16284,519,4371,20127,19644,1069,1915,3443,319,447,2124,715,44416,794,149974,3453,237,8,4782,1474,1132,14903,573,1229,2417,320,4139,8996,1739,575,43,3335,8692,412,2578,216
2020-04-08,2614,228,0,2726,1000,18934,5655,7781,1116,1440,15456,9901,121,410,1210,15078,5943,1145,1046,1149,17030,537,5529,21990,21076,1154,2003,3625,332,519,2259,747,47437,821,160185,3700,251,8,5148,1526,1181,16701,620,1450,2417,393,4363,9858,1848,605,45,3645,9276,483,2710,221
2020-04-09,2954,238,0,3018,1119,19745,6202,9784,1209,1523,16364,10566,128,442,1232,16422,6351,1270,1116,1341,18283,560,6185,23977,22297,1240,2260,3852,354,568,2456,819,51027,865,172256,3993,269,11,5512,1686,1321,18376,683,1727,2793,447,4634,11276,1856,628,45,4042,9639,514,2886,230
2020-04-10,3112,249,0,3112,1171,21120,6513,10538,1326,1660,17531,11485,130,442,1354,17887,6907,1388,1117,1693,19253,586,6968,26037,23279,1336,2469,4249,365,635,2722,819,54588,1081,183729,4230,278,11,5878,1794,1322,20116,725,1727,3067,536,4891,12227,2103,679,50,4509,10119,574,3068,239
2020-04-11,3346,261,0,3393,1228,21720,6893,11510,1479,1778,18494,12159,133,465,1396,19180,7435,1510,1275,1693,20014,616,7694,27338,24500,1427,2642,4456,377,699,2702,885,58151,1091,192262,4535,293,11,6250,1868,1371,21765,788,2349,3211,626,5132,13145,2207,711,51,5077,10434,577,3213,261
2020-04-12,3667,276,0,3542,1280,22810,7307,12035,1625,1875,19895,12452,133,499,1407,20852,7928,1587,1344,1963,20595,633,8225,28271,25183,1621,2781,4564,387,791,2836,929,61850,1245,200635,4839,308,11,6604,1970,1527,22983,897,2665,3320,730,5508,13780,2303,727,51,5274,10609,593,3341,270
2020-04-13,3870,281,0,3705,1410,23959,7696,13381,1758,1955,21019,13315,133,504,1426,22025,8359,1710,1390,2018,21016,698,8936,30294,26622,1621,2942,4759,394,814,2990,985,64584,1262,208488,5024,331,11,6975,2069,1584,24336,903,2665,3391,868,5610,14328,2363,748,51,5747,10635,611,3428,275
2020-04-14,4041,289,0,3809,1498,25460,7950,13989,1926,2058,21628,14578,133,511,1464,23248,8527,1899,1441,2048,21518,735,9472,33173,28042,1695,3087,4932,399,897,3134,922,68824,1345,215959,5195,341,11,7285,2184,1633,25502,923,3251,3553,988,5827,15088,2417,752,51,6182,10799,640,3555,282
2020-04-15,4307,297,0,3964,1569,26719,8280,14755,2014,2197,22511,14987,135,524,1473,24593,8960,1995,1504,2210,21951,770,10032,35778,29144,1809,3360,5070,404,901,3211,1139,71030,1484,222617,5484,365,13,7794,2263,1663,26792,974,3251,3656,1168,5827,16044,2548,759,51,6500,10942,702,3721,287
2020-04-16,4465,305,0,4237,1620,27687,8675,15884,2070,2350,23343,15669,135,530,1587,25734,9542,2141,1615,2435,22532,796,10784,38170,29966,1809,3624,5376,415,952,3214,1139,75317,1484,230506,5877,393,13,8414,2357,1736,28284,1043,3529,3931,1311,6166,16985,2683,774,51,6889,11057,728,3875,296
2020-04-17,4557,314,0,4511,1695,29470,9047,16809,2317,2476,24759,17194,136,541,1609,27578,10154,2332,1730,2522,23118,827,11572,41168,31225,2070,3793,5596,422,1066,3524,1287,78467,1597,237492,6171,393,13,9107,2465,1785,29950,1068,4177,4099,1411,6263,17925,2793,779,51,7491,11517,775,4053,305
2020-04-18,4788,319,0,4724,1744,30805,9440,17550,2538,2666,25492,17669,136,574,1655,29160,10641,2513,1821,2707,23580,847,12326,42657,32031,2209,3974,5784,426,1249,3626,1342,81420,1798,244369,6524,528,14,10222,2465,1844,31689,1118,4491,4248,1542,6589,18724,2917,803,53,8053,11776,785,4199,309
2020-04-19,4978,324,0,4933,1781,31660,9730,17962,2538,2793,26314,18301,136,580,1668,30357,11211,2902,1905,2960,23928,867,12847,43750,32688,2356,4274,5920,433,1474,3728,1390,85301,1845,251013,6818,585,14,11602,2567,1910,32905,1213,4706,4377,1635,7070,19282,3069,813,53,8542,11978,890,4346,313
2020-04-20,5163,326,0,5068,1973,33946,10112,19815,2745,2927,27059,19407,136,584,1672,31513,11688,3159,2048,3050,24523,875,13684,46442,33324,2470,4512,6083,433,1648,3830,1447,88722,1971,257399,7033,627,14,12919,2680,1957,33909,1252,5090,4446,1685,7238,19847,3213,816,53,8990,12114,902,4499,317
2020-04-21,5404,334,0,5256,1990,35793,10473,20360,2931,3098,27869,19881,136,586,1736,33059,12097,3641,2164,3204,24854,888,14193,48637,34048,2567,4716,6312,437,1685,3937,1490,92387,1971,262032,7331,644,14,13725,2807,2004,35253,1298,5500,4439,1755,7394,20785,3297,818,53,9630,12392,908,4625,443
2020-04-22,5692,340,0,5473,2276,37739,10891,22469,3200,3206,28309,21214,136,592,1766,35107,12438,3748,2331,3378,25258,907,14775,51348,35404,2722,4894,6516,439,1813,4081,1588,95914,2210,266291,7728,679,14,14117,2894,2059,36138,1252,5841,4761,1858,7394,21577,3445,823,54,10266,12596,939,4845,447
2020-04-23,5899,342,0,5772,2599,39946,11278,23100,3308,3361,29648,21883,139,596,1836,36937,13039,3924,2721,3479,25739,937,15737,53755,36845,2942,5153,6787,442,2202,4208,1670,100025,2379,271788,8200,709,14,14694,3017,2127,38477,1230,6256,4917,1956,8266,22797,3612,825,54,10998,12753,981,5052,453
2020-04-24,6092,344,0,6045,2810,41803,12256,23936,3442,3528,30533,22491,141,601,1870,39658,13681,4445,2959,3779,26140,965,16616,56039,38330,3185,5434,7022,444,2424,4398,1720,102196,2521,278456,8634,748,14,15169,3121,2177,40306,1276,6699,5070,2040,8728,23772,3782,827,54,11594,12977,1010,5356,473
2020-04-25,6274,344,0,6286,2911,42771,12968,24583,3576,3699,30839,23222,141,605,1887,41777,14399,5092,3135,3915,26512,965,17766,57537,38789,3446,5718,7186,445,2719,4539,1797,105498,2660,287898,8929,803,14,15587,3194,2253,41235,873,7129,5253,2147,9189,24287,3948,843,55,12366,13319,1010,5687,491
2020-04-26,6475,346,0,6534,3001,43888,13441,25269,4034,3841,31532,23486,141,606,1897,43903,15012,5476,3277,4085,26773,1015,18581,58384,39540,3602,5911,7348,448,3030,4734,1864,109038,2726,293575,9339,867,14,15972,3254,2311,42685,886,7439,5498,2212,9667,25051,4123,851,57,12970,13521,1055,5912,502
2020-04-27,6621,350,0,6725,3069,45387,13879,25997,4162,3892,32138,24302,141,607,1897,45883,15961,5868,3473,4156,27068,1023,19487,60516,40034,3811,6094,7516,449,3358,4700,1938,111188,2825,297888,9782,942,14,16325,3281,2354,43639,890,7708,5613,2244,9918,25565,4236,855,57,13538,13686,1063,6081,520
2020-04-28,6820,356,0,6955,3127,46714,14316,26312,4575,3994,32848,24922,141,609,1952,48102,16588,6376,3652,4375,27286,1040,20113,62625,41166,4181,6342,7657,451,3517,4821,2010,113856,2974,300796,10144,991,14,16769,3410,2385,45216,893,7927,5735,2313,10052,26506,4345,862,57,14339,13842,1095,6289,536
2020-04-29,6979,360,0,7209,3193,49310,14758,26767,4655,4106,33193,25775,141,613,1952,50358,17182,6843,3839,4537,27660,1056,20849,64816,42379,4644,6569,7862,451,3851,4934,2058,116365,3213,303932,10711,1033,14,17303,3473,2446,46427,899,8247,5882,2373,10366,27542,4497,862,57,14962,14070,1110,6520,545
2020-04-30,7187,360,0,7655,3281,50712,15284,27700,4734,4323,33690,26264,145,618,1984,52918,17835,7145,4413,4708,28001,1095,21742,66867,43478,5136,6815,8091,453,4281,5053,2146,118652,3411,308309,11120,1067,14,18027,3618,2510,48056,949,8621,6095,2449,10735,28890,4672,866,66,15847,14327,1125,6854,559
